status,p_value,morans_test_statistic,morans_I,Locus,gene_short_name,q_value,Module
OK,0,161.4448220860963,0.6372820547560544,AT4G28750,AT4G28750,0,6
OK,3.411801097013006e-31,11.556758755377244,0.045485119417103065,AT4G28770,AT4G28770,9.601143100923953e-31,NA
OK,0.15483853607911252,1.0158998671165589,0.0038151787889822452,AT4G28820,AT4G28820,0.19382186256198775,NA
OK,2.9590440016680883e-56,15.759412169566156,0.06208694826750745,AT4G28910,AT4G28910,1.0672477568460988e-55,NA
OK,0.006005090614284042,2.5118450431176518,0.009663164406723431,AT4G29050,AT4G29050,0.0086691310498811,NA
OK,2.3102981108280287e-9,5.860289965813581,0.022962889286619517,AT4G29130,AT4G29130,4.418757119441866e-9,NA
OK,6.712146097266419e-28,10.886116826332538,0.04281019716058141,AT4G29220,AT4G29220,1.8104565406095514e-27,NA
OK,7.96203175688729e-5,3.7761976688752528,0.014730962884284092,AT4G29260,AT4G29260,1.2886086372831897e-4,NA
OK,1.1276447456704011e-36,12.59480066897235,0.049365524419388934,AT4G29310,AT4G29310,3.3979546652959104e-36,NA
OK,1.0934020278053062e-8,5.596533243784981,0.021799425289577318,AT4G29360,AT4G29360,2.0489337585012458e-8,NA
OK,2.8835378316278946e-197,29.94097414964714,0.11790229830722589,AT4G29520,AT4G29520,2.078188681484741e-196,NA
OK,0.7051435608272865,-0.5392521535880992,-0.002300224880789008,AT4G29560,AT4G29560,0.7248429602041511,NA
OK,3.766173036122041e-44,13.887593805790141,0.05465961658046883,AT4G29590,AT4G29590,1.226868528247116e-43,NA
OK,0.6687942668773021,-0.4365862086396603,-0.0018108822500960244,AT4G29690,AT4G29690,0.6959106272719866,NA
OK,5.981463053912672e-70,17.640858658233675,0.06917018276941844,AT4G29720,AT4G29720,2.392585221565069e-69,NA
OK,2.0616479647214486e-11,6.599578064064894,0.02578663147567946,AT4G29730,AT4G29730,4.1704076067291294e-11,NA
OK,3.226656797186569e-146,25.723069203398175,0.10145552378225775,AT4G29735,AT4G29735,1.949398587261678e-145,NA
OK,0,42.19525351710285,0.16656762961978167,AT4G29810,AT4G29810,0,NA
OK,3.5891637237404565e-49,14.692711147235858,0.05786709601004935,AT4G29820,AT4G29820,1.2169087995896035e-48,NA
OK,1.5204748670346635e-141,25.30194062895759,0.09979148990200887,AT4G29840,AT4G29840,8.960019766375036e-141,NA
OK,2.0869760074894185e-11,6.597767478944996,0.025863096976985654,AT4G29860,AT4G29860,4.2202448117018273e-11,NA
OK,0.19058039951830807,0.8757594861165637,0.00323313620630532,AT4G29880,AT4G29880,0.23535484841444113,NA
OK,1.3455107462383277e-299,36.976917305063004,0.14594091377506607,AT4G29900,AT4G29900,1.2952528980336811e-298,NA
OK,0,48.45398776260474,0.19128009209999058,AT4G29905,AT4G29905,0,NA
OK,5.997385907822692e-11,6.439398725287082,0.025136248728374302,AT4G29910,AT4G29910,1.1994771815645384e-10,NA
OK,1.1565124578458267e-109,22.217764055946688,0.08761647478389685,AT4G29960,AT4G29960,5.859791034858822e-109,NA
OK,0.6522556343579801,-0.3914174021529422,-0.0016316016063444897,AT4G29990,AT4G29990,0.6842679584822864,NA
OK,1.396048778256735e-31,11.63326500340354,0.045703995530008194,AT4G30080,AT4G30080,3.951374391840657e-31,NA
OK,0.001061356404491456,3.072503588690185,0.011737493589428855,AT4G30090,AT4G30090,0.0016160450999959648,NA
OK,0.30270451273707943,0.5166377971116696,0.001748664980074769,AT4G30120,AT4G30120,0.3623555441054544,NA
OK,4.0601941881318994e-7,4.932451650824845,0.01930094276318883,AT4G30200,AT4G30200,7.227062829989696e-7,NA
OK,1.670497839509727e-86,19.67781491172813,0.07758044739026437,AT4G30220,AT4G30220,7.42605589790787e-86,NA
OK,0,83.39787085210476,0.32939802750184266,AT4G30270,AT4G30270,0,3
OK,0.002282844369727814,2.8361787310624944,0.011008567972792985,AT4G30340,AT4G30340,0.0034037869914066853,NA
OK,2.3950567279567514e-15,7.832303539640097,0.030650572804866844,AT4G30370,AT4G30370,5.266021056285038e-15,NA
OK,2.637975606134484e-31,11.578832779633046,0.045472151458960546,AT4G30410,AT4G30410,7.43208256562243e-31,NA
OK,2.604956811859291e-9,5.840324840329281,0.022529452019884044,AT4G30430,AT4G30430,4.9729883440651815e-9,NA
OK,0.05338232544419757,1.6129072912500548,0.006166766095466574,AT4G30510,AT4G30510,0.07074403207054865,NA
OK,0.011625498924752727,2.2692850372999915,0.008720267593199873,AT4G30560,AT4G30560,0.016348232400688306,NA
OK,0.24695819102070182,0.6840930946501728,0.0023972543406686844,AT4G30570,AT4G30570,0.2997358431702825,NA
OK,8.392438132137974e-161,26.995292194324612,0.10648783508278555,AT4G30580,AT4G30580,5.3341323736835326e-160,NA
OK,0,55.39176322911777,0.21870359416877783,AT4G30620,AT4G30620,0,6
OK,1.897008057309851e-54,15.494243258999902,0.0608334504276624,AT4G30680,AT4G30680,6.746390226520274e-54,NA
OK,0.0029447844764385355,2.753867039346584,0.010546966642051377,AT4G30700,AT4G30700,0.00435040357530211,NA
OK,1.1289141659040753e-5,4.237738191081076,0.016494537842637286,AT4G30710,AT4G30710,1.9011325407615362e-5,NA
OK,2.690368738052368e-102,21.44236604150053,0.08451131931648827,AT4G30720,AT4G30720,1.3162012216278627e-101,NA
OK,0.08277199316911557,1.3866648409922042,0.005146130385699479,AT4G30830,AT4G30830,0.10739699081825978,NA
OK,2.260334407670441e-6,4.5858852371555505,0.017912563606753706,AT4G30935,AT4G30935,3.907761834715838e-6,NA
OK,0,60.864336566727125,0.24029180579465365,AT4G30950,AT4G30950,0,6
OK,4.644004895225196e-7,4.9061529682222345,0.01702680244259468,AT4G30980,AT4G30980,8.243412351071055e-7,NA
OK,1.1552366473222567e-77,18.617670785463982,0.07336410780612132,AT4G31040,AT4G31040,4.869693196579947e-77,NA
OK,0.7071531341766701,-0.5450869295895714,-0.0022449605195497026,AT4G31070,AT4G31070,0.7263224065334442,NA
OK,7.372756722855896e-4,3.179645867484974,0.012368144793801224,AT4G31130,AT4G31130,0.0011324732318170204,NA
OK,0.09942245785918968,1.2848494002779791,0.004872193021983386,AT4G31150,AT4G31150,0.127752681730079,NA
OK,2.886699391847055e-36,12.520412949883363,0.04927582132857851,AT4G31170,AT4G31170,8.651599551227583e-36,NA
OK,0.005417924367154638,2.5479484321763746,0.009844348612642755,AT4G31200,AT4G31200,0.007848377098204797,NA
OK,1.650589089956852e-4,3.59044189491825,0.013911326251295271,AT4G31240,AT4G31240,2.626152165005588e-4,NA
OK,1.2947157411670805e-6,4.700958494962327,0.018357940888411868,AT4G31250,AT4G31250,2.259463927728151e-6,NA
OK,1.0286750638925431e-37,12.782358379640165,0.05029503684288225,AT4G31270,AT4G31270,3.1407884480158228e-37,NA
OK,2.653078425618339e-129,24.16411569991053,0.09530997210679097,AT4G31420,AT4G31420,1.4866975251079647e-128,NA
OK,1.0974810413489916e-23,9.963805600638064,0.039184770359622555,AT4G31460,AT4G31460,2.7768907210271917e-23,NA
OK,0,43.8991047026258,0.17330135424388676,AT4G31500,AT4G31500,0,NA
OK,0.0739272487225268,1.4471514975979085,0.005449444095561366,AT4G31520,AT4G31520,0.09643302406774024,NA
OK,2.1295142373749805e-5,4.092959110621618,0.015974610560033766,AT4G31670,AT4G31670,3.540784799751294e-5,NA
OK,2.4985282859552677e-172,27.95989804028527,0.11027233901537903,AT4G31720,AT4G31720,1.663325424590166e-171,NA
OK,0.4539886798807046,0.115590162586543,2.5815724871886995e-4,AT4G31760,AT4G31760,0.5284350370102608,NA
OK,5.7154672737763765e-11,6.446703175040122,0.025196284266458528,AT4G31810,AT4G31810,1.1434678712160532e-10,NA
OK,2.7811678043446488e-8,5.4323286515444416,0.02112648175563012,AT4G31875,AT4G31875,5.144570850677503e-8,NA
OK,7.403332387437814e-14,7.388883659649313,0.029002473296643013,AT4G31880,AT4G31880,1.5783439519186795e-13,NA
OK,4.322164800378116e-7,4.920228359173003,0.019242687254326915,AT4G31930,AT4G31930,7.683289464700096e-7,NA
OK,8.806367181425263e-131,24.304398388684085,0.09571508668272702,AT4G31960,AT4G31960,4.9644015453756814e-130,NA
OK,8.308131341180889e-8,5.233686008821201,0.02048811162131257,AT4G31990,AT4G31990,1.515260263718509e-7,NA
OK,0.13617535229844738,1.0976652145320767,0.003943297983429674,AT4G32000,AT4G32000,0.17179780064833558,NA
OK,6.060115114069505e-12,6.7787711869027785,0.026577558107235763,AT4G32120,AT4G32120,1.2427457819955193e-11,NA
OK,4.5226709077474837e-268,34.960255584955945,0.13797597632265834,AT4G32130,AT4G32130,4.047541964032473e-267,NA
OK,7.161951317419617e-49,14.645831075886411,0.05765799774219923,AT4G32140,AT4G32140,2.4215443480099097e-48,NA
OK,8.640674137316661e-10,6.021494887372771,0.023600639454561784,AT4G32180,AT4G32180,1.6704300563611384e-9,NA
OK,0.45154138647650954,0.12176798063762698,2.8762843788036647e-4,AT4G32210,AT4G32210,0.5256866079478739,NA
OK,3.291843795619418e-5,3.9908501296294006,0.01557178270350048,AT4G32250,AT4G32250,5.423949798662909e-5,NA
OK,0,94.32593945724179,0.3720869335767256,AT4G32260,AT4G32260,0,6
OK,8.948796615988851e-5,3.746980585644418,0.01457221994947494,AT4G32272,AT4G32272,1.4450561726493034e-4,NA
OK,0.010144253497134943,2.320969185487048,0.008939298231073397,AT4G32290,AT4G32290,0.014347829190807048,NA
OK,0,91.88791900870112,0.36240230670337825,AT4G32470,AT4G32470,0,7
OK,9.538697524553583e-18,8.499277742030129,0.033394969409251046,AT4G32520,AT4G32520,2.192374956913388e-17,NA
OK,8.31810377029306e-22,9.524172456586717,0.03745368142134439,AT4G32530,AT4G32530,2.052807185008081e-21,NA
OK,6.5324510517995135e-28,10.888588789923444,0.04282155594021662,AT4G32605,AT4G32605,1.7627661155021614e-27,NA
OK,1.571311520810355e-100,21.25224673169464,0.08378304669143802,AT4G32610,AT4G32610,7.596019603569172e-100,NA
OK,0.10892324733760973,1.2322746802290319,0.004489534438634599,AT4G32650,AT4G32650,0.13922845971290576,NA
OK,0.10160857041853508,1.2724391233693833,0.0047854407935106775,AT4G32670,AT4G32670,0.1304519491574172,NA
OK,3.8782590190883273e-153,26.334345768757768,0.10388098829712854,AT4G32680,AT4G32680,2.4000411437276092e-152,NA
OK,3.8785175620969326e-16,8.05797236133868,0.03154350171506104,AT4G32840,AT4G32840,8.649136644500937e-16,NA
OK,4.2294964711504796e-54,15.442622311560244,0.06081111433371974,AT4G32900,AT4G32900,1.5010903222421342e-53,NA
OK,0.03175583496760059,1.8555924550423812,0.0070582005871144896,AT4G32950,AT4G32950,0.04306497335304271,NA
OK,0.033330551942234415,1.8339521060003634,0.007042477691325885,AT4G32960,AT4G32960,0.04507040320194107,NA
OK,0.3067430900292545,0.505103447562021,0.0017942128465647015,AT4G32970,AT4G32970,0.366640286190926,NA
OK,4.084360587207512e-139,25.080253582049263,0.09893019520185914,AT4G33010,AT4G33010,2.380465120864836e-138,NA
FAIL,NA,NA,NA,AT4G33020,AT4G33020,1,NA
OK,9.21062228827145e-130,24.20778357092343,0.09542270906244261,AT4G33040,AT4G33040,5.170816262570038e-129,NA
OK,6.034020275604918e-136,24.788030933824583,0.09777556601165308,AT4G33050,AT4G33050,3.460638107361018e-135,NA
OK,0.5797328507286755,-0.20121009462451214,-8.712237290433117e-4,AT4G33070,AT4G33070,0.6391105128781565,NA
OK,1.2174117374876251e-4,3.6690196695706025,0.014312568430800159,AT4G33090,AT4G33090,1.9524618334185151e-4,NA
OK,1.0093232014915398e-41,13.481175569582259,0.05307457804321095,AT4G33110,AT4G33110,3.215934332138928e-41,NA
OK,0.5443193571082995,-0.11132165265605129,-5.44193983575679e-4,AT4G33130,AT4G33130,0.6187795706714114,NA
OK,0,38.21608492477631,0.15077617798875942,AT4G33150,AT4G33150,0,NA
OK,0.6589890490745917,-0.4097056269443298,-0.0017176499721474532,AT4G33170,AT4G33170,0.6891572458705479,NA
OK,4.099365578784756e-14,7.467090615636487,0.029314464489350146,AT4G33250,AT4G33250,8.797935683491668e-14,NA
OK,0.1435107710175419,1.064678280504757,0.003972339602234338,AT4G33280,AT4G33280,0.18041860437895357,NA
OK,4.7520855961521496e-120,23.267307581412275,0.09175302013850735,AT4G33300,AT4G33300,2.5316824091842416e-119,NA
OK,6.44096181420419e-25,10.24179842464035,0.04027766681688825,AT4G33350,AT4G33350,1.665949386456032e-24,NA
OK,0.0012880049632081427,3.0142670000262526,0.011679107369694,AT4G33360,AT4G33360,0.0019523847413513676,NA
FAIL,NA,NA,NA,AT4G33370,AT4G33370,1,NA
OK,0.0564512898422147,1.585280666567792,0.006037500306242056,AT4G33400,AT4G33400,0.07461685313920091,NA
OK,1.7984121234359077e-69,17.57854596746482,0.06925815877369267,AT4G33460,AT4G33460,7.165493313728979e-69,NA
OK,1.465149947731969e-97,20.928758373744238,0.08248933301580619,AT4G33470,AT4G33470,6.972447121734996e-97,NA
OK,0.0016545186550376222,2.9374685519773966,0.011368795532443103,AT4G33495,AT4G33495,0.0024897265200713964,NA
OK,3.6318275326814096e-52,15.152772549092031,0.05968327539361121,AT4G33500,AT4G33500,1.2676115754067456e-51,NA
OK,0.009028349981025977,2.364453376936929,0.009137756997176899,AT4G33530,AT4G33530,0.012822965163145371,NA
OK,0,46.611852372501325,0.18396510308826952,AT4G33625,AT4G33625,0,NA
OK,1.7707755140477777e-35,12.375618597620925,0.04871723815660775,AT4G33640,AT4G33640,5.2529853520174e-35,NA
OK,0,37.74662568496227,0.14894579233882496,AT4G33660,AT4G33660,0,NA
OK,0,55.276330188871356,0.21826270433286757,AT4G33670,AT4G33670,0,6
OK,5.8487919050112096e-182,28.741112634479666,0.11339405006931433,AT4G33680,AT4G33680,4.000495067839694e-181,NA
OK,1.3290283328930771e-27,10.823706495283876,0.0425535399648356,AT4G33700,AT4G33700,3.5697911421771836e-27,NA
OK,2.2639090399096968e-4,3.5072392788925,0.013653826298755431,AT4G33760,AT4G33760,3.575425059022218e-4,NA
OK,0.02071415080072521,2.0392177355538292,0.00784095231627095,AT4G33770,AT4G33770,0.02859578101273129,NA
OK,2.0125542708460093e-283,35.956366888939954,0.14191263249294758,AT4G33780,AT4G33780,1.8839358599735518e-282,NA
FAIL,NA,NA,NA,AT4G33820,AT4G33820,1,NA
OK,2.3028444014377394e-207,30.70688801948392,0.12104761908695806,AT4G33865,AT4G33865,1.71848180867217e-206,NA
FAIL,NA,NA,NA,AT4G33970,AT4G33970,1,NA
OK,0.33775716772155806,0.4185920024486855,0.0014212464391993528,AT4G33990,AT4G33990,0.4012332533946345,NA
OK,3.1458114833343254e-58,16.044048069716027,0.06318525880985625,AT4G34020,AT4G34020,1.1505758407309017e-57,NA
OK,3.362560104716944e-15,7.78954448544582,0.03058133705580307,AT4G34040,AT4G34040,7.36279516745334e-15,NA
OK,1.5515155507828412e-38,12.92862892196385,0.05090774191990103,AT4G34070,AT4G34070,4.776540818639917e-38,NA
OK,0,51.803676883351564,0.20452597633470898,AT4G34090,AT4G34090,0,1
OK,2.301732442401625e-93,20.462982259175966,0.08060657765779367,AT4G34138,AT4G34138,1.0630610025095748e-92,NA
OK,0,46.89072348075259,0.18509447529667758,AT4G34190,AT4G34190,0,NA
OK,1.0683571120606281e-284,36.03786251119295,0.1422190650428264,AT4G34200,AT4G34200,1.0023848295647184e-283,NA
OK,1.268056648008066e-59,16.24221213601528,0.06399094542919634,AT4G34215,AT4G34215,4.695538045488492e-59,NA
OK,0,38.65902885512143,0.15239248363826605,AT4G34220,AT4G34220,0,NA
OK,2.7253652162017405e-56,15.76461052899773,0.062115433133143355,AT4G34270,AT4G34270,9.835468679799249e-56,NA
OK,0.6645169118065292,-0.4248223598801188,-0.0017731502246222147,AT4G34340,AT4G34340,0.6931326614359931,NA
OK,0,66.9717999506642,0.26430869757161995,AT4G34350,AT4G34350,0,2
OK,1.5625964592192317e-8,5.5342744545634055,0.021581377860961242,AT4G34470,AT4G34470,2.9151921725446142e-8,NA
OK,2.2167282424381467e-43,13.76002954781848,0.054188373928025405,AT4G34480,AT4G34480,7.173391313807788e-43,NA
OK,6.274096878086819e-4,3.2261172566172855,0.012545242644216354,AT4G34500,AT4G34500,9.665115695171321e-4,NA
OK,1.4153304469632114e-4,3.6303236162264843,0.014127431374634195,AT4G34570,AT4G34570,2.2612708265894047e-4,NA
OK,0,112.42244053206505,0.44308256692058634,AT4G34620,AT4G34620,0,6
OK,6.198960817000814e-33,11.896119538667923,0.04681941535937987,AT4G34660,AT4G34660,1.7847396969239207e-32,NA
OK,2.1310904989947376e-15,7.846967366539349,0.030814778599142556,AT4G34720,AT4G34720,4.6923939321773095e-15,NA
OK,1.6194536108908563e-199,30.11336372341604,0.1187862651801558,AT4G34730,AT4G34730,1.1789776704793028e-198,NA
OK,6.010294547060047e-19,8.81451350119794,0.034617049400619576,AT4G34830,AT4G34830,1.4135879512299873e-18,NA
OK,0,40.63763365443908,0.16024878244089652,AT4G34860,AT4G34860,0,NA
OK,6.168111198337121e-9,5.69501341105876,0.022293709090382783,AT4G34890,AT4G34890,1.1629826578003747e-8,NA
OK,0.033153664784880264,1.836340391079917,0.006995065251786851,AT4G34900,AT4G34900,0.044851070765459286,NA
OK,6.314576982424428e-10,6.072044986491394,0.023780877321612232,AT4G35050,AT4G35050,1.2257885335658162e-9,NA
OK,0,99.63838764530016,0.393517465508437,AT4G35090,AT4G35090,0,2
OK,0.7568429190945558,-0.6961831130148917,-0.0028472441818852296,AT4G35130,AT4G35130,0.7693761421036109,NA
OK,1.0756519078279344e-11,6.69536744192119,0.026250778814030373,AT4G35140,AT4G35140,2.1914882765220225e-11,NA
OK,1.0126762517224017e-42,13.649763336018413,0.05371611980032532,AT4G35160,AT4G35160,3.257201972364629e-42,NA
OK,0,65.13420262388577,0.25721188463862615,AT4G35180,AT4G35180,0,5
OK,0,71.40228281012767,0.28199334542120735,AT4G35250,AT4G35250,0,6
OK,1.498320422966114e-240,33.099749323512036,0.1306233237875626,AT4G35260,AT4G35260,1.2308999520480195e-239,NA
OK,1.3669215630252656e-15,7.902490894323771,0.031010432276545995,AT4G35300,AT4G35300,3.0212255860171245e-15,NA
OK,0.05371360814984699,1.6098655265981094,0.006106794898929714,AT4G35420,AT4G35420,0.07115989991958907,NA
OK,1.9441224182302965e-4,3.5475550512557636,0.013805796435960166,AT4G35530,AT4G35530,3.0827361709633055e-4,NA
OK,2.4264473542360645e-67,17.298203224858344,0.06815402519545612,AT4G35550,AT4G35550,9.512670372062825e-67,NA
OK,1.0814765600987274e-111,22.426656049456685,0.08844187731422191,AT4G35570,AT4G35570,5.53701494474688e-111,NA
OK,1.178000754602113e-35,12.408300659264663,0.04884253427555871,AT4G35580,AT4G35580,3.503032428972593e-35,NA
OK,0.6956752569315925,-0.5120021767395672,-0.0020963075857285056,AT4G35640,AT4G35640,0.717161935753277,NA
OK,4.036904264291318e-16,8.05307698260736,0.03160840268326068,AT4G35780,AT4G35780,9.000697662453503e-16,NA
OK,6.4382708750493714e-24,10.016672395277245,0.03939589940026516,AT4G35785,AT4G35785,1.638539937700065e-23,NA
OK,9.221924383828873e-9,5.625997995035986,0.02204306668512587,AT4G35800,AT4G35800,1.7315559218083845e-8,NA
OK,6.346646946843777e-36,12.457729651177889,0.04903835878184625,AT4G35905,AT4G35905,1.8914525275102115e-35,NA
OK,1.1405758834290385e-6,4.726773763371778,0.018457067523573054,AT4G35910,AT4G35910,1.99445676953466e-6,NA
OK,0.2388627207292587,0.7099656437477773,0.0025476901159342453,AT4G36000,AT4G36000,0.29074800681831653,NA
OK,1.8299462914394138e-16,8.149315729121966,0.03197040090475934,AT4G36050,AT4G36050,4.103271640276042e-16,NA
OK,0.4931789927424269,0.017098562775148082,-1.1811340910111683e-4,AT4G36080,AT4G36080,0.571114069837505,NA
OK,7.913328706163944e-142,25.327698069018915,0.0998881481110332,AT4G36090,AT4G36090,4.6677558413567723e-141,NA
OK,0.7238708808218843,-0.5943796169189957,-0.00243192066644232,AT4G36120,AT4G36120,0.7408517660958561,NA
OK,0.564867212976036,-0.16332116033490607,-7.176456750815457e-4,AT4G36160,AT4G36160,0.6313860255938564,NA
OK,2.5374252774138173e-6,4.561669412189589,0.017019026964671603,AT4G36180,AT4G36180,4.378752251573272e-6,NA
OK,0.5874081551410196,-0.220882800717606,-0.0010419319728658472,AT4G36260,AT4G36260,0.6432214076015325,NA
OK,0.282466937884181,0.5755285676757791,0.0020499707098796636,AT4G36270,AT4G36270,0.33979479204265434,NA
OK,0.05421592189573527,1.6052816127993341,0.006125143325413694,AT4G36280,AT4G36280,0.07179422242583221,NA
OK,7.753018574790722e-4,3.1650423661038527,0.012297469068999017,AT4G36290,AT4G36290,0.0011889389268094834,NA
OK,1.7479577054456754e-35,12.376659830673683,0.0486373122611146,AT4G36380,AT4G36380,5.186556067457947e-35,NA
OK,6.612489862845094e-142,25.334776668132804,0.09991969049592168,AT4G36390,AT4G36390,3.904213444394184e-141,NA
OK,9.682124725609811e-26,10.423523991965443,0.041000048017401286,AT4G36440,AT4G36440,2.5326945534914234e-25,NA
OK,0.002409407246649214,2.818902553312988,0.010810241929321339,AT4G36450,AT4G36450,0.0035854938390871972,NA
OK,0.8900843151925146,-1.2269766436368712,-0.00499475949548899,AT4G36470,AT4G36470,0.8919096049866098,NA
OK,2.5622046219846648e-8,5.446938773773532,0.021331109748731595,AT4G36520,AT4G36520,4.7452837571504954e-8,NA
OK,2.6191166145696337e-228,32.23766524327354,0.12721058802146065,AT4G36530,AT4G36530,2.0843731963246024e-227,NA
OK,2.1575528758613842e-47,14.412545204364461,0.05670013712511662,AT4G36550,AT4G36550,7.217049816955825e-47,NA
OK,0.0564213280714562,1.5855445816476363,0.006070760657700093,AT4G36630,AT4G36630,0.0745853201732398,NA
OK,2.4945927464349387e-103,21.55275183189279,0.08496168269762738,AT4G36670,AT4G36670,1.2273034631675074e-102,NA
OK,1.982485433318413e-6,4.613210131865162,0.017936435180823874,AT4G36680,AT4G36680,3.43323533504646e-6,NA
OK,0.7173892029987842,-0.575103066738932,-0.0023597062946233037,AT4G36700,AT4G36700,0.735080230148729,NA
OK,2.08803873299243e-46,14.25494891863986,0.056149129362282293,AT4G36730,AT4G36730,6.929497734918644e-46,NA
OK,1.1424288934255879e-7,5.174529688916817,0.019374017787544412,AT4G36770,AT4G36770,2.073070612312386e-7,NA
OK,0,51.699448900636604,0.20412740685212116,AT4G36780,AT4G36780,0,2
OK,0.5662249013638646,-0.1667710514265212,-8.265028905523676e-4,AT4G36791,AT4G36791,0.6321631938798903,NA
OK,7.949916505368153e-203,30.365055568152144,0.1197914986407667,AT4G36910,AT4G36910,5.856856365965469e-202,NA
OK,3.8567167815744115e-35,12.312967148806253,0.048459934783791535,AT4G36980,AT4G36980,1.1391115136294248e-34,NA
OK,0.6208641830492689,-0.3077512305992597,-0.001303407194858617,AT4G37100,AT4G37100,0.6622840429732683,NA
OK,2.7179503116534582e-204,30.47590957082902,0.1199085069247285,AT4G37110,AT4G37110,2.017161665076467e-203,NA
OK,0,40.359168609021616,0.15917969451031316,AT4G37140,AT4G37140,0,NA
OK,0,62.19408771438201,0.24554979289502277,AT4G37150,AT4G37150,0,2
OK,0.3330592101936186,0.43148133629615876,0.0014971212249897548,AT4G37170,AT4G37170,0.3958217055866568,NA
OK,0,65.33642701687353,0.2580204580863602,AT4G37200,AT4G37200,0,2
OK,0.10475632881047511,1.254906628038351,0.0047279961907932995,AT4G37250,AT4G37250,0.13419745884892048,NA
OK,9.984929066694256e-4,3.090680211211665,0.012025065041915375,AT4G37270,AT4G37270,0.001521845208717867,NA
OK,4.1245292944830844e-13,7.156951963880197,0.027610691294133044,AT4G37290,AT4G37290,8.661724232663806e-13,NA
OK,0.009502326918303062,2.3454396723390096,0.009044798683113028,AT4G37320,AT4G37320,0.01346640668607775,NA
OK,0.4579094828640714,0.1057017829004589,2.2595082059471643e-4,AT4G37380,AT4G37380,0.5327615177612249,NA
OK,1.061430990704008e-16,8.214931050688836,0.0322751993736524,AT4G37460,AT4G37460,2.3901273700350526e-16,NA
OK,0.5526428226843352,-0.13234128398468414,-6.368702321644474e-4,AT4G37490,AT4G37490,0.6242935235555127,NA
OK,8.158558640300817e-208,30.74062630297987,0.12129466684521646,AT4G37510,AT4G37510,6.09571574005595e-207,NA
OK,1.2886547239096138e-5,4.207920988595922,0.01633240871599197,AT4G37540,AT4G37540,2.1635797288729854e-5,NA
OK,4.170240746335102e-250,33.75734845057714,0.13322027799878877,AT4G37610,AT4G37610,3.5133559280848003e-249,NA
OK,6.663689464077647e-39,12.993453984458336,0.05104217411728577,AT4G37670,AT4G37670,2.0592873891518476e-38,NA
OK,1.6254515194297504e-4,3.594439795651518,0.013478248630861542,AT4G37700,AT4G37700,2.588517241735606e-4,NA
FAIL,NA,NA,NA,AT4G37740,AT4G37740,1,NA
OK,0.016556144155912878,2.130719127698704,0.007557335926306291,AT4G37800,AT4G37800,0.023037915139381675,NA
OK,0,77.51948130096417,0.3057556780870175,AT4G37830,AT4G37830,0,7
OK,0.0027012074190580883,2.782005356806337,0.010789213301528568,AT4G37870,AT4G37870,0.00400217705654501,NA
OK,1.1199789600184925e-141,25.314001560595567,0.099831510514576,AT4G37920,AT4G37920,6.603119196711344e-141,NA
OK,0,43.3590219739512,0.1710749267174905,AT4G37925,AT4G37925,0,NA
OK,0,79.93972752963428,0.3153904015841629,AT4G37930,AT4G37930,0,6
OK,0.6075120352865978,-0.27284036510325704,-0.0011659027322082783,AT4G38010,AT4G38010,0.6536345801533451,NA
OK,0.4366365471887808,0.15950236600796225,4.3653200016240834e-4,AT4G38050,AT4G38050,0.5097431250437832,NA
OK,1.2459269744787556e-77,18.613622665154725,0.0733698888322875,AT4G38090,AT4G38090,5.2501703760719145e-77,NA
OK,8.23029345545847e-36,12.43698234663745,0.048944736014174095,AT4G38100,AT4G38100,2.450432972261289e-35,NA
OK,1.2235816984816732e-101,21.37176293181067,0.08427194365302827,AT4G38130,AT4G38130,5.950347941342404e-101,NA
OK,0.7547172600569991,-0.6894097016935605,-0.00287060060477717,AT4G38180,AT4G38180,0.767470744098585,NA
OK,2.925731367216108e-10,6.194380736639812,0.023929478181664837,AT4G38210,AT4G38210,5.738717787718687e-10,NA
OK,0.5959247071851228,-0.24281258530704541,-0.0011191468839865165,AT4G38213,AT4G38213,0.647612865667953,NA
OK,0.11816881000768732,1.184190605717156,0.004403515549851103,AT4G38230,AT4G38230,0.1501535979964722,NA
OK,9.654502602421682e-5,3.7278894321358598,0.014536233890493397,AT4G38240,AT4G38240,1.5557235693336403e-4,NA
OK,0,70.48929606394137,0.2783823256978463,AT4G38260,AT4G38260,0,7
OK,9.68853196228998e-4,3.099617596729503,0.012048454765365283,AT4G38350,AT4G38350,0.0014777763322678784,NA
OK,3.475400455350028e-18,8.61571244393038,0.03383785465909742,AT4G38370,AT4G38370,8.060659191675707e-18,NA
OK,0.0037138927194615605,2.677030583920315,0.010281614631919204,AT4G38380,AT4G38380,0.005445140837847146,NA
OK,1.4900141579594604e-11,6.647554414669704,0.025362180295948313,AT4G38400,AT4G38400,3.024092532585607e-11,NA
OK,1.1832284925868767e-237,32.89775540965697,0.12982362686954657,AT4G38495,AT4G38495,9.642641271141617e-237,NA
OK,6.0456382141622895e-27,10.684025066459048,0.04203552442503557,AT4G38510,AT4G38510,1.6090090724228002e-26,NA
OK,5.193136063862017e-9,5.7242973159286725,0.022412163010515344,AT4G38570,AT4G38570,9.821853252227651e-9,NA
OK,9.804649991063258e-9,5.61541326706345,0.02198792040796271,AT4G38600,AT4G38600,1.840122972665982e-8,NA
OK,2.8256204908037814e-87,19.76768298030604,0.0779353218637725,AT4G38630,AT4G38630,1.2606932036398463e-86,NA
