Locus,logFC_proto,logCPM_proto,F_proto,PValue_proto,p_adj_proto,logFC_treat,logCPM_treat,F_treat,PValue_treat,p_adj_treat,de_type_treat,de_type_proto
AT1G20960,-0.3814435328340528,5.731652055198397,3.759620455858443,0.07720500622891967,0.1401851698780182,0.040484964983970716,5.731652055198397,0.06156141017404097,0.8083810372400845,0.8727699629099107,Not DE,Not DE
AT1G20970,0.486001100757277,6.684903560520805,6.838680610700743,0.023129419836865582,0.053777856420575726,0.21824867642509269,6.684903560520805,1.764697908565989,0.20957356690281542,0.3285256532305516,Not DE,Not DE
AT1G20980,1.6625628111851833,6.521130575129275,73.55810863702092,2.315902289377008e-6,2.5782536420992493e-5,0.3201706757715765,6.521130575129275,3.1120382406507994,0.10399495023821655,0.1918453185675002,Not DE,Proto Up
AT1G21000,2.312357892557742,6.594802223991721,159.5063192169963,3.9137218335302523e-8,9.818054755524399e-7,0.5568081020753433,6.594802223991721,10.06115176122319,0.008354152541355853,0.028546027895434825,Not DE,Proto Up
AT1G21010,4.15443494338625,5.57456753517979,165.82855040774353,3.167313468728858e-8,8.332513189819379e-7,-0.7302749439571928,5.57456753517979,4.710252744337621,0.05150903044347581,0.11259784732925703,Not DE,Proto Up
AT1G21050,-2.8430279073212046,3.5558908863115595,53.06071359296584,1.1690213510100774e-5,1.0070493153034989e-4,-0.683805866986709,3.5558908863115595,8.548676309310425,0.013155706074205645,0.0397615116452565,Not DE,Proto Down
AT1G21065,0.5347520827054857,7.20245572888033,7.956601809430566,0.015887533396042562,0.03982112747056859,-0.5318486506784873,7.20245572888033,9.923908500385954,0.008692320129593532,0.029389523156093285,Not DE,Proto Up
AT1G21070,0.8351811421792453,2.346958755658219,3.868872334591616,0.07356143925103323,0.1349786379852474,-0.4994182085231764,2.346958755658219,1.8153653023445369,0.20358585318874775,0.3213317196563217,Not DE,Not DE
AT1G21080,1.1060235548741388,5.991216396113654,25.42683667201061,3.193875199212334e-4,0.0016250840948027238,0.03379509258530848,5.991216396113654,0.028700285870335435,0.8683902416421179,0.914199957221819,Not DE,Proto Up
AT1G21120,2.9815683247305937,4.295902425968579,30.409616457508882,1.5027510691700434e-4,8.745519521586133e-4,1.882607904738993,4.295902425968579,11.992935253689701,0.0049162704580034446,0.019241506654131463,Not DE,Proto Up
AT1G21130,-0.7309514043336672,7.753453380342476,1.2419205803402518,0.28765071888429844,0.3955360807710919,-0.1629125012892662,7.753453380342476,0.08695339320872542,0.7732955777610453,0.8472254801760941,Not DE,Not DE
AT1G21160,0.4395325913858265,4.215509852655541,2.7813760418105082,0.12210148627398405,0.20232546641105892,0.17083322437398687,4.215509852655541,0.5688497606222257,0.4657467338743979,0.5934930943471303,Not DE,Not DE
AT1G21170,-0.15015867073794187,2.350147045181884,0.1309649431167884,0.7239377279691213,0.7956984200331234,0.25987194716381556,2.350147045181884,0.6192929452244081,0.4470850240693216,0.5750408263835242,Not DE,Not DE
AT1G21190,-0.19472528013153703,4.146004936517923,0.509892234844866,0.4893002050027203,0.5936295819852749,0.05969693632209528,4.146004936517923,0.07230025220216216,0.7927374544086603,0.8621568389416784,Not DE,Not DE
AT1G21200,-0.19259913063352066,3.821915239186356,0.5801151653853877,0.46146685779918206,0.568267482332101,0.8646311118670258,3.821915239186356,17.795785266757434,0.0012817594355559213,0.007181175919131267,Not DE,Not DE
AT1G21210,1.3765945656888576,2.018510280774815,5.915989450620409,0.03222635738347965,0.07021924841706216,-1.04068788872554,2.018510280774815,4.029224312595109,0.06858535339325414,0.14020143794321016,Not DE,Not DE
AT1G21240,2.3824976140142105,2.9456311595686557,22.909357069918922,4.871633740520271e-4,0.002322508780108734,4.494135776881917,2.9456311595686557,54.96994306246439,9.848553137717566e-6,2.8927973459078374e-4,DC3000 Up,Proto Up
AT1G21250,-1.7916617818890797,7.924275023488198,32.20011247402203,1.1721269843273981e-4,7.106518994757737e-4,3.5123066555074494,7.924275023488198,184.21610216513565,1.7824636591869753e-8,1.5172496396077851e-5,DC3000 Up,Proto Down
AT1G21270,-1.6485378612455686,6.130152718525457,36.824958829982215,6.45693244838133e-5,4.28770926894927e-4,1.8193544745268313,6.130152718525457,75.82914765333207,1.9845433555204713e-6,1.1519737162758922e-4,Not DE,Proto Down
AT1G21280,0.6060620840493744,2.4344860582351178,1.9031453753915877,0.19373108750986084,0.290500610701989,-0.3704266350616812,2.4344860582351178,0.9690420150199563,0.3449996673195648,0.4764296117895797,Not DE,Not DE
AT1G21310,-0.2885793004496429,6.685562611599869,0.38310131655492163,0.5479067594324523,0.6461515202256728,1.625366046272091,6.685562611599869,16.40863909467562,0.0017189089715374732,0.008799301527054944,Not DE,Not DE
AT1G21350,0.36912965062145336,5.019202443370237,1.7842828752802844,0.20723205362836422,0.30588611176509134,-1.0496620775462,5.019202443370237,18.95432497968429,0.0010143466311832135,0.006122913603315431,Not DE,Not DE
AT1G21370,-0.4315458160367204,3.5551554441055897,1.115194943825136,0.3124459101193613,0.42094279096071247,2.029561226760998,3.5551554441055897,37.975628109486046,5.6176237106716855e-5,8.50420429414203e-4,DC3000 Up,Not DE
AT1G21380,2.770042324869878,4.514793765636574,139.0952625788437,8.212543897295364e-8,1.7472735799491836e-6,-0.025229221551815045,4.514793765636574,0.011116122705620318,0.9178327558309518,0.9470060771744634,Not DE,Proto Up
AT1G21390,1.8636467921370101,3.139479092255374,35.68590971787746,7.43637940336272e-5,4.8612839772976606e-4,0.9325515814256995,3.139479092255374,9.711633402637963,0.0092478086025437,0.030711734464647467,Not DE,Proto Up
AT1G21400,0.34089918651889506,4.772177183818778,2.383401677490695,0.1494505682033917,0.23724826794130613,1.2036197533796142,4.772177183818778,39.66307773163069,4.607079996221764e-5,7.477607199876247e-4,Not DE,Not DE
AT1G21410,0.3483127633563435,4.748037950145925,1.9429019653866257,0.18947193602049414,0.28565787256068287,0.3709195961951399,4.748037950145925,2.9876805699032856,0.11038564083796443,0.2007940823660279,Not DE,Not DE
AT1G21440,-2.689280618073511,4.568082999050379,43.61810092197314,2.9678802500230266e-5,2.2214311995100605e-4,-0.2026761878580599,4.568082999050379,0.5822753152366856,0.46065378440653537,0.5884402800808699,Not DE,Proto Down
AT1G21450,2.939573049723276,5.169113637939681,250.51122219662543,3.2611417716743223e-9,1.4638365454040793e-7,-0.12767699288787834,5.169113637939681,0.4747871644033625,0.5043376720664104,0.6278074362531756,Not DE,Proto Up
AT1G21460,-6.833593713460733,4.683924554704895,64.43414185341098,4.505458431054364e-6,4.544173244856944e-5,0.8897459284772822,4.683924554704895,6.538926687948743,0.025701335079323002,0.06597388354741542,Not DE,Proto Down
AT1G21480,-1.7973594411867273,2.6169387371783173,4.642608577973734,0.052954806665412545,0.10378949992584809,-0.8329050539179151,2.6169387371783173,2.2688895659854116,0.15872276478939362,0.2646114481609686,Not DE,Not DE
AT1G21500,-0.20226884390702646,8.372635630605469,0.5099606464315004,0.4892716792428924,0.5936295819852749,-1.500207723283113,8.372635630605469,36.96072563632738,6.350597936158232e-5,9.192870333039767e-4,Not DE,Not DE
AT1G21520,-0.9797520871986657,5.152301918309442,8.674008416546187,0.012651171735489944,0.03309256006272806,2.0724137553889324,5.152301918309442,59.807492667474776,6.517036113776424e-6,2.1956170443896653e-4,DC3000 Up,Proto Down
AT1G21540,-6.382731787233045,1.8967921461019421,23.019065569954904,6.155394121300105e-4,0.0028234692547337544,-0.8088579258981143,1.8967921461019421,3.1073419610637334,0.10669199295747975,0.19548568041034353,Not DE,Proto Down
AT1G21550,5.596412780831496,5.001071968483773,351.05646893999875,4.93040055734275e-10,3.890105665506308e-8,1.4816889435943656,5.001071968483773,18.69470985986336,0.0010680653697867422,0.006349211650289012,Not DE,Proto Up
AT1G21560,-2.2773419410525864,2.024326717297879,8.932851917887506,0.01167991417907367,0.031002291943647554,-1.522568677990195,2.024326717297879,10.430345048370295,0.007518865844593853,0.02630994300975508,Not DE,Proto Down
AT1G21580,1.807321149312774,6.897940044446224,101.05526613253349,4.4953578144040836e-7,6.739472513229987e-6,-0.6519138562287227,6.897940044446224,14.769724361369537,0.002482380579874986,0.011525773797350801,Not DE,Proto Up
AT1G21590,-1.330119262652007,5.39334109252304,19.959331149545307,8.342435293328709e-4,0.0036336314046122482,0.014917156350445809,5.39334109252304,0.004298878162536888,0.9488394994566902,0.9679071487140976,Not DE,Proto Down
AT1G21600,-0.25932318400474763,5.1499476968857785,0.7639806166845873,0.3998137053628852,0.5076791673822181,-0.7717369904740362,5.1499476968857785,9.812674072976842,0.008978323922636061,0.030051199701703432,Not DE,Not DE
AT1G21610,0.7500120072874416,3.9247015722468546,6.321129643366302,0.027785607678379655,0.062314734966767836,-0.16361973225575158,3.9247015722468546,0.3907850635233528,0.5439844146225743,0.6619089639636166,Not DE,Not DE
AT1G21630,0.08583157827740122,5.323889410175115,0.20936680013556772,0.6557128239299981,0.7396859269932317,-0.13575144860856703,5.323889410175115,0.7206203550616535,0.4131102810961568,0.543590746532843,Not DE,Not DE
AT1G21640,0.9633689136048574,5.5396607072823745,25.479106179401764,3.167016991843256e-4,0.0016152243529397089,-0.6200768278490912,5.5396607072823745,12.865059311172601,0.003930713449085803,0.016255958824406645,Not DE,Proto Up
AT1G21650,0.2873235768240086,2.5363598000935488,0.45452037542322576,0.5134026294426344,0.6153428076680715,0.10809832569310728,2.5363598000935488,0.09407290576505468,0.7644955580621451,0.8405672559097302,Not DE,Not DE
AT1G21651,-1.1333465917551373,1.9985772008594362,2.0641776725153753,0.17720613138435673,0.27110809093800237,0.4276666419649162,1.9985772008594362,0.5723452985516799,0.46441155991804617,0.5920464415873832,Not DE,Not DE
AT1G21660,0.7497572363539001,4.027422934839121,5.58939942302614,0.036434869067057035,0.07725683548883822,0.034178722148272646,4.027422934839121,0.0151228641061779,0.9042310159070159,0.9386363278167231,Not DE,Not DE
AT1G21670,5.465298147982935,6.97898801218877,700.4277853952452,9.770475879185802e-12,4.1612682936042944e-9,-0.5442341148721266,6.97898801218877,6.665101503606245,0.02457920791113917,0.06370967753115185,Not DE,Proto Up
AT1G21680,3.0604883806914898,6.224814065761346,332.5493930141004,6.686461423868609e-10,4.726453362563572e-8,-0.21069132622971398,6.224814065761346,1.6367668337042145,0.22575923510283538,0.3478366214504574,Not DE,Proto Up
AT1G21690,0.28480700411861487,3.2724234974694704,1.1587630293177216,0.30359329038876964,0.4123972435085236,0.12308736212502072,3.2724234974694704,0.30840107389222915,0.589208740310594,0.7012005833276969,Not DE,Not DE
AT1G21700,0.6538627216264608,3.5593913735948544,4.371267895157615,0.05927051515392714,0.1136984352729853,-0.3483099290625698,3.5593913735948544,1.6436426521687262,0.2248480808513693,0.3468213438399779,Not DE,Not DE
AT1G21710,-0.4414582739530703,2.229840326943628,0.7963637646843645,0.39031333467352425,0.4985872161464619,0.1299144148175332,2.229840326943628,0.11713561707603143,0.7382810247256215,0.8216581122001528,Not DE,Not DE
AT1G21720,-0.1017008401650652,5.624104577944838,0.2377503536920175,0.6349174015006911,0.7220869570162689,0.3656901437103869,5.624104577944838,4.303077848185786,0.06099867365934075,0.12828123681980363,Not DE,Not DE
AT1G21730,-0.09127267583482992,2.5672521615862034,0.06427019060447546,0.8043054884917283,0.8576148609079423,-0.5147547751272232,2.5672521615862034,3.194124706020132,0.10002635162283066,0.18627611040944828,Not DE,Not DE
AT1G21750,-0.9838454039242628,5.368536173838576,5.0298615378279665,0.0452886933910171,0.09156402899303871,1.533878333994802,5.368536173838576,19.63753535714876,8.874823638330524e-4,0.005533778119415739,Not DE,Not DE
AT1G21760,0.6998309364849191,4.7706388966927955,10.52376569631177,0.007323409048429565,0.02138633372115715,0.21483890819447699,4.7706388966927955,1.269662207659213,0.2825922404003909,0.41059899794634325,Not DE,Proto Up
